1/2, -13/32
185/104, -165043456335/12166529024
185/106, -162326744285/13382255776
185/107, -160888829010/14025517307
185/108, -159399598435/14693280768
185/109, -157860351260/15386239549
185/112, -152955563735/17623416832
185/113, -151229325960/18424351793
185/114, -149459631685/19254145824
185/116, -145795179435/21003416576
185/117, -143903085460/21924480357
185/118, -141972862985/22877577568
185/119, -140005855110/23863536599
185/121, -135966877760/25937424601
185/122, -133897616685/27027081632
185/123, -131796987010/28153056843
185/124, -129666354035/29316250624
185/126, -125320561585/31757969376
185/127, -123108154910/33038369407
185/128, -120871250535/34359738368
185/129, -118611235960/35723051649
185/131, -114027448410/38579489651
185/132, -111706472635/40074642432
185/133, -109367981060/41615795893
185/134, -107013383385/43204003424
185/136, -102261530735/46525874176
185/137, -99867117360/48261724457
185/138, -97462281085/50049003168
185/139, -95048453810/51888844699
185/141, -90199576060/55730836701
185/142, -87767411585/57735339232
185/143, -85332028110/59797108943
185/144, -82894879735/61917364224
185/146, -78021126885/66338290976
185/147, -75587452810/68641485507
185/149, -70733868660/73439775749
185/151, -65908500710/78502725751
185/152, -63510113535/81136812032
185/153, -61123248160/83841135993
185/154, -58749403085/86617093024
185/156, -54046790035/92389579776
185/157, -51721041260/95388992557
185/158, -49414351185/98465804768
185/159, -47128240510/101621504799
185/161, -42623862360/108175616801
185/162, -40408658485/111577100832
185/163, -38220161210/115063617043
185/164, -36059913435/118636749824
185/166, -31830360185/126049300576
185/167, -29764162710/129891985607
185/168, -27732430735/133827821568
185/169, -25736729360/137858491849
185/171, -21859701010/146211169851
185/172, -19981526435/150536645632
185/173, -18145687260/154963892093
185/174, -16353770785/159494694624
185/176, -12908077335/168874213376
185/177, -11257497160/173726604657
185/178, -9657233285/178689902368
185/179, -8108895210/183765996899
185/181, -5174456660/194264244901
185/182, -3791597385/199690286432
185/183, -2467146310/205236901143
185/184, -1202735135/210906087424
185/186, 1139418515/222620278176
185/187, 2213875390/228669389707
185/188, 3221721165/234849287168
185/189, 4161301940/241162079949
185/191, 5829030690/254194901951
185/192, 6553848665/260919263232
185/193, 7203741640/267785184193
185/194, 7777033515/274794888224
185/196, 8687087365/289254654976
185/197, 9020474940/296709280757
185/198, 9270512615/304316815968
185/199, 9435502090/312079600999
186, 211931843790
186/5, 170834447406/3125
186/7, 151267726542/16807
186/11, 114063955950/161051
186/13, 96412978542/371293
186/17, 62977484622/1419857
186/19, 47178611886/2476099
186/23, 17382188622/6436343
186/25, 3369853326/9765625
186/29, -22920562194/20511149
186/35, -58135183314/52521875
186/37, -68778859218/69343957
186/41, -88471875570/115856201
186/43, -97537286418/147008443
186/47, -114146625138/229345007
186/49, -121707051954/282475249
186/53, -135381203538/418195493
186/55, -141511855794/503284375
186/59, -152403167634/714924299
186/61, -157181183250/844596301
186/65, -165445859634/1160290625
186/67, -168950304978/1350125107
186/71, -174748407090/1804229351
186/73, -177060276978/2073071593
186/77, -180555722898/2706784157
186/79, -181757940594/3077056399
186/83, -183118505298/3939040643
186/85, -183295922514/4437053125
186/89, -182693237874/5584059449
186/91, -181932634770/6240321451
186/95, -179542189554/7737809375
186/97, -177932274738/8587340257
186/101, -173933414610/10510100501
186/103, -171564825138/11592740743
186/107, -166140752658/14025517307
186/109, -163106054034/15386239549
186/113, -156443828658/18424351793
186/115, -152837514834/20113571875
186/119, -145128052914/23863536599
186/121, -141046546290/25937424601
186/125, -132484621074/30517578125
186/127, -128026272498/33038369407
186/131, -118810514130/38579489651
186/133, -114075602898/41615795893
186/137, -104408498418/48261724457
186/139, -99499232274/51888844699
186/143, -89587125618/59797108943
186/145, -84607640754/64097340625
186/149, -74660732754/73439775749
186/151, -69717093810/78502725751
186/157, -55149642258/95388992557
186/161, -45779161650/108175616801
186/163, -41233122258/115063617043
186/167, -32481584178/129891985607
186/169, -28301155314/137858491849
186/173, -20394188178/154963892093
186/175, -16693148274/164130859375
186/179, -9860237394/183765996899
186/181, -6754293330/194264244901
186/185, -1228780914/216699865625
186/187, 1164431982/228669389707
186/191, 5145346830/254194901951
186/193, 6706264782/267785184193
186/197, 8901526062/296709280757
186/199, 9508656846/312079600999
187, 217748780634
187/2, 206997348965/32
187/3, 196414248712/243
187/4, 185998629399/1024
187/5, 175749636062/3125
187/6, 165666409249/7776
187/7, 155748085020/16807
187/8, 145993794947/32768
187/9, 136402666114/59049
187/10, 126973821117/100000
187/12, 108599450575/248832
187/13, 99652147782/371293
187/14, 90863574329/537824
187/15, 82232830372/759375
187/16, 73759011579/1048576
187/18, 57278509717/1889568
187/19, 49269995544/2476099
187/20, 41414744327/3200000
187/21, 33711829294/4084101
187/23, 18759278252/6436343
187/24, 11507766259/7962624
187/25, 4404838482/9765625
187/26, -2550454291/11881376
187/27, -9359065760/14348907
187/28, -16021954113/17210368
187/29, -22540082026/20511149
187/30, -28914416663/24300000
187/31, -35145929676/28629151
187/32, -41235597205/33554432
187/35, -58663355608/52521875
187/36, -64195492361/60466176
187/37, -69590731650/69343957
187/38, -74850076543/79235168
187/39, -79974534596/90224199
187/40, -84965117853/102400000
187/41, -89822842846/115856201
187/42, -94548730595/130691232
187/43, -99143806608/147008443
187/45, -107945647898/184528125
187/46, -112154486631/205962976
187/47, -116236660540/229345007
187/48, -120193217573/254803968
187/49, -124025210166/282475249
187/50, -127733695243/312500000
187/52, -134784392985/380204032
187/53, -138128741938/418195493
187/54, -141353855951/459165024
187/56, -147450701101/550731776
187/57, -150324604430/601692057
187/58, -153083617203/656356768
187/59, -155728836736/714924299
187/60, -158261364833/777600000
187/61, -160682307786/844596301
187/62, -162992776375/916132832
187/63, -165193885868/992436543
187/64, -167286756021/1073741824
187/65, -169272511078/1160290625
187/67, -172927195320/1350125107
187/69, -176167022306/1564031349
187/70, -177634222623/1680700000
187/71, -179001147556/1804229351
187/72, -180268952765/1934917632
187/73, -181438798398/2073071593
187/74, -182511849091/2219006624
187/75, -183489273968/2373046875
187/76, -184372246641/2535525376
187/78, -185859552263/2887174368
187/79, -186466254876/3077056399
187/80, -186983244613/3276800000
187/81, -187411717526/3486784401
187/82, -187752874155/3707398432
187/83, -188007919528/3939040643
187/84, -188178063161/4182119424
187/86, -188268505711/4704270176
187/87, -188191246100/4984209207
187/89, -187797902446/5584059449
187/90, -187484286803/5904900000
187/91, -187094361696/6240321451
187/92, -186629372545/6590815232
187/93, -186090569258/6956883693
187/94, -185479206231/7339040224
187/95, -184796542348/7737809375
187/96, -184043840981/8153726976
187/97, -183222369990/8587340257
187/98, -182333401723/9039207968
187/100, -180358085193/10000000000
187/101, -179274304066/10510100501
187/103, -176920947588/11592740743
187/104, -175653966301/12166529024
187/105, -174328519838/12762815625
187/106, -172945916451/13382255776
187/107, -171507468880/14025517307
187/108, -170014494353/14693280768
187/109, -168468314586/15386239549
187/111, -165221648636/16850581551
187/112, -163523828325/17623416832
187/113, -161778134518/18424351793
187/114, -159985911371/19254145824
187/115, -158148507528/20113571875
187/116, -156267276121/21003416576
187/117, -154343574770/21924480357
187/118, -152378765583/22877577568
187/120, -148331294573/24883200000
187/122, -144135849715/27027081632
187/123, -141986090048/28153056843
187/124, -139803489441/29316250624
187/125, -137589441418/30517578125
187/126, -135345343991/31757969376
187/127, -133072599660/33038369407
187/128, -130772615413/34359738368
187/129, -128446802726/35723051649
187/130, -126096577563/37129300000
187/131, -123723360376/38579489651
187/133, -118913654178/41615795893
187/134, -116480028511/43204003424
187/135, -114029137508/44840334375
187/137, -109081335550/48261724457
187/138, -106587323843/50049003168
187/139, -104081845296/51888844699
187/140, -101566360753/53782400000
187/141, -99042335546/55730836701
187/142, -96511239495/57735339232
187/144, -91433736581/61917364224
187/145, -88890291798/64097340625
187/146, -86345700331/66338290976
187/147, -83801454440/68641485507
187/148, -81259050873/71008211968
187/149, -78719990866/73439775749
187/150, -76185780143/75937500000
187/151, -73657928916/78502725751
187/152, -71137951885/81136812032
187/155, -63640480288/89466096875
187/156, -61167236801/92389579776
187/157, -58709508330/95388992557
187/158, -56268836503/98465804768
187/159, -53846767436/101621504799
187/160, -51444851733/104857600000
187/161, -49064644486/108175616801
187/162, -46707705275/111577100832
187/163, -44375598168/115063617043
187/164, -42069891721/118636749824
187/166, -37543977471/126049300576
187/167, -35326929220/129891985607
187/168, -33142600733/133827821568
187/169, -30992583006/137858491849
187/171, -26801866256/146211169851
187/172, -24764371665/150536645632
187/173, -22767596698/154963892093
187/174, -20813154791/159494694624
187/175, -18902663868/164130859375
187/177, -15220029110/173726604657
187/178, -13451143563/178689902368
187/179, -11732725576/183765996899
187/180, -10066415513/188956800000
187/181, -8453858226/194264244901
187/182, -6896703055/199690286432
187/183, -5396603828/205236901143
187/184, -3955218861/210906087424
187/185, -2574210958/216699865625
187/186, -1255247411/222620278176
187/188, 1189855007/234849287168
187/189, 2312636854/241162079949
187/190, 3366660297/247609900000
187/191, 4350235604/254194901951
187/192, 5261668555/260919263232
187/193, 6099260442/267785184193
187/194, 6861308069/274794888224
187/195, 7546103752/281950621875
187/196, 8151935319/289254654976
187/197, 8677086110/296709280757
187/199, 9478456284/312079600999
188, 223692741316
188/3, 201894526340/243
188/5, 180777090948/3125
188/7, 160333504708/16807
188/9, 140556764996/59049
188/11, 121439796996/161051
188/13, 102975453700/371293
188/15, 85156515908/759375
188/17, 67975692228/1419857
188/19, 51425619076/2476099
188/21, 35498860676/4084101
188/23, 20187909060/6436343
188/25, 5485184068/9765625
188/27, -8616966652/14348907
188/29, -22126267644/20511149
188/31, -35050515644/28629151
188/33, -47397579580/39135393
188/35, -59175400572/52521875
188/37, -70391991932/69343957
188/39, -81055439164/90224199
188/41, -91173899964/115856201
188/43, -100755604220/147008443
188/45, -109808854012/184528125
188/49, -126363559484/282475249
188/51, -133881980284/345025251
188/53, -140905876860/418195493
188/55, -147443912252/503284375
188/57, -153504821692/601692057
188/59, -159097412604/714924299
188/61, -164230564604/844596301
188/63, -168913229500/992436543
188/65, -173154431292/1160290625
188/67, -176963266172/1350125107
188/69, -180348902524/1564031349
188/71, -183320580924/1804229351
188/73, -185887614140/2073071593
188/75, -188059387132/2373046875
188/77, -189845357052/2706784157
188/79, -191255053244/3077056399
188/81, -192298077244/3486784401
188/83, -192984102780/3939040643
188/85, -193322875772/4437053125
188/87, -193324214332/4984209207
188/89, -192998008764/5584059449
188/91, -192354221564/6240321451
188/93, -191402887420/6956883693
188/95, -190154113212/7737809375
188/97, -188618078012/8587340257
188/99, -186805033084/9509900499
188/101, -184725301884/10510100501
188/103, -182389280060/11592740743
188/105, -179807435452/12762815625
188/107, -176990308092/14025517307
188/109, -173948510204/15386239549
188/111, -170692726204/16850581551
188/113, -167233712700/18424351793
188/115, -163582298492/20113571875
188/117, -159749384572/21924480357
188/119, -155745944124/23863536599
188/121, -151583022524/25937424601
188/123, -147271737340/28153056843
188/125, -142823278332/30517578125
188/127, -138248907452/33038369407
188/129, -133559958844/35723051649
188/131, -128767838844/38579489651
188/133, -123884025980/41615795893
188/135, -118920070972/44840334375
188/137, -113887596732/48261724457
188/139, -108798298364/51888844699
188/143, -98496370620/59797108943
188/145, -93307492412/64097340625
188/147, -88109292412/68641485507
188/149, -82913826684/73439775749
188/151, -77733223484/78502725751
188/153, -72579683260/83841135993
188/155, -67465478652/89466096875
188/157, -62402954492/95388992557
188/159, -57404527804/101621504799
188/161, -52482687804/108175616801
188/163, -47649995900/115063617043
188/165, -42919085692/122298103125
188/167, -38302662972/129891985607
188/169, -33813505724/137858491849
188/171, -29464464124/146211169851
188/173, -25268460540/154963892093
188/175, -21238489532/164130859375
188/177, -17387617852/173726604657
188/179, -13728984444/183765996899
188/181, -10275800444/194264244901
188/183, -7041349180/205236901143
188/185, -4038986172/216699865625
188/187, -1282139132/228669389707
188/189, 1215692036/241162079949
188/191, 3440935236/254194901951
188/193, 5379946180/267785184193
188/195, 7019008388/281950621875
188/197, 8344333188/296709280757
188/199, 9342059716/312079600999
189, 229765794804
189/2, 218544182703/32
189/4, 196621516665/1024
189/5, 185918720904/3125
189/8, 154833936453/32768
189/10, 134954869959/100000
189/11, 125265886074/161051
189/13, 106384492368/371293
189/16, 79290126909/1048576
189/17, 70582377348/1419857
189/19, 53646850530/2476099
189/20, 45417195369/3200000
189/22, 29429372763/5153632
189/23, 21669300198/6436343
189/25, 6612035724/9765625
189/26, -687088521/11881376
189/29, -21678118560/20511149
189/31, -34926684786/28629151
