1/2, -13/32
33/82, -1588510077/3707398432
33/83, -1685166450/3939040643
33/85, -1890460572/4437053125
33/86, -1999283649/4704270176
33/89, -2351585544/5584059449
33/91, -2608937034/6240321451
33/92, -2744648907/6590815232
33/94, -3030637929/7339040224
33/95, -3181114662/7737809375
33/97, -3497537472/8587340257
33/98, -3663687885/9039207968
33/100, -4012383507/10000000000
33/101, -4195137804/10510100501
33/103, -4577988030/11592740743
33/104, -4778297799/12166529024
33/106, -5197227189/13382255776
33/107, -5416065402/14025517307
33/109, -5873041284/15386239549
33/112, -6608434767/17623416832
33/113, -6867334320/18424351793
33/115, -7406476242/20113571875
33/116, -7686951459/21003416576
33/118, -8270298465/22877577568
33/119, -8573407854/23863536599
33/122, -9529921797/27027081632
33/124, -10208136939/29316250624
33/125, -10559775732/30517578125
33/127, -11288739462/33038369407
33/128, -11666316255/34359738368
33/130, -12448295277/37129300000
33/131, -12852954114/38579489651
33/133, -13690257900/41615795893
33/134, -14123164209/43204003424
33/136, -15018144999/46525874176
33/137, -15480485592/48261724457
33/139, -16435538394/51888844699
33/140, -16928521467/53782400000
33/142, -17946084057/57735339232
33/145, -19553492112/64097340625
33/146, -20111470269/66338290976
33/148, -21261536835/71008211968
33/149, -21853910364/73439775749
34/35, 1130534/52521875
34/37, 1987878/69343957
34/39, 591430/90224199
34/41, -3528826/115856201
34/43, -10855962/147008443
34/45, -21886106/184528125
34/47, -37128442/229345007
34/49, -57105210/282475249
34/53, -113416282/418195493
34/55, -150860346/503284375
34/57, -195258362/601692057
34/59, -247197850/714924299
34/61, -307279386/844596301
34/63, -376116602/992436543
34/65, -454336186/1160290625
34/67, -542577882/1350125107
34/69, -641494490/1564031349
34/71, -751751866/1804229351
34/73, -874028922/2073071593
34/75, -1009017626/2373046875
34/77, -1157423002/2706784157
34/79, -1319963130/3077056399
34/81, -1497369146/3486784401
34/83, -1690385242/3939040643
34/87, -2126289722/4984209207
34/89, -2370731770/5584059449
34/91, -2633891226/6240321451
34/93, -2916577562/6956883693
34/95, -3219613306/7737809375
34/97, -3543834042/8587340257
34/99, -3890088410/9509900499
34/101, -4259238106/10510100501
34/103, -4652157882/11592740743
34/105, -5069735546/12762815625
34/107, -5512871962/14025517307
34/109, -5982481050/15386239549
34/111, -6479489786/16850581551
34/113, -7004838202/18424351793
34/115, -7559479386/20113571875
34/117, -8144379482/21924480357
34/121, -9408886266/25937424601
34/123, -10090490522/28153056843
34/125, -10806348826/30517578125
34/127, -11557492602/33038369407
34/129, -12344966330/35723051649
34/131, -13169827546/38579489651
34/133, -14033146842/41615795893
34/135, -14936007866/44840334375
34/137, -15879507322/48261724457
34/139, -16864754970/51888844699
34/141, -17892873626/55730836701
34/143, -18964999162/59797108943
34/145, -20082280506/64097340625
34/147, -21245879642/68641485507
34/149, -22456971610/73439775749
35/36, 1276415/60466176
35/37, 2064790/69343957
35/38, 2305065/79235168
35/39, 1936340/90224199
35/41, -875910/115856201
35/43, -6875960/147008443
35/44, -11232585/164916224
35/46, -22988735/205962976
35/47, -30522660/229345007
35/48, -39251485/254803968
35/51, -73304560/345025251
35/52, -87514385/380204032
35/53, -103274010/418195493
35/54, -120656935/459165024
35/57, -183293110/601692057
35/58, -207921035/656356768
35/59, -234552360/714924299
35/61, -294140210/844596301
35/62, -327256335/916132832
35/64, -400538285/1073741824
35/66, -483770035/1252332576
35/67, -529326560/1350125107
35/68, -577623585/1453933568
35/69, -628747210/1564031349
35/71, -739822860/1804229351
35/72, -799951285/1934917632
35/73, -863259110/2073071593
35/74, -929836635/2219006624
35/76, -1073166185/2535525376
35/78, -1230679135/2887174368
35/79, -1314989060/3077056399
35/81, -1495192510/3486784401
35/82, -1591279235/3707398432
35/83, -1691486160/3939040643
35/86, -2017819335/4704270176
35/87, -2135502460/4984209207
35/88, -2257807685/5277319168
35/89, -2384837910/5584059449
35/92, -2795320185/6590815232
35/93, -2942296210/6956883693
35/94, -3094524335/7339040224
35/96, -3415169485/8153726976
35/97, -3583804910/8587340257
35/99, -3938253760/9509900499
35/101, -4316352810/10510100501
35/102, -4514554135/11040808032
35/103, -4719009260/11592740743
35/104, -4929833685/12166529024
35/106, -5371056635/13382255776
35/107, -5601690360/14025517307
35/108, -5839163785/14693280768
35/109, -6083596610/15386239549
35/111, -6593823460/16850581551
35/113, -7133345310/18424351793
35/114, -7414400035/19254145824
35/116, -7999720785/21003416576
35/117, -8304238810/21924480357
35/118, -8616831335/22877577568
35/121, -9604341110/25937424601
35/122, -9950521035/27027081632
35/123, -10305424360/28153056843
35/124, -10669183385/29316250624
35/127, -11814930260/33038369407
35/128, -12215451885/34359738368
35/129, -12625503310/35723051649
35/131, -13474745760/38579489651
35/132, -13914213985/40074642432
35/134, -14823543735/43204003424
35/136, -15774340085/46525874176
35/137, -16265644710/48261724457
35/138, -16767745435/50049003168
35/139, -17280787160/51888844699
35/141, -18340277410/55730836701
35/142, -18887019935/57735339232
35/143, -19445291460/59797108943
35/144, -20015241085/61917364224
35/146, -21190775235/66338290976
35/148, -22414831985/71008211968
35/149, -23045438010/73439775749
36/37, 1435932/69343957
36/41, 1247580/115856201
36/43, -3316068/147008443
36/47, -24077988/229345007
36/49, -41396004/282475249
36/53, -92809188/418195493
36/55, -128107044/503284375
36/59, -220995684/714924299
36/61, -279872100/844596301
36/65, -425806884/1160290625
36/67, -514233828/1350125107
36/71, -725531940/1804229351
36/73, -849854628/2073071593
36/77, -1139579748/2706784157
36/79, -1306516644/3077056399
36/83, -1688478948/3939040643
36/85, -1905121764/4437053125
36/89, -2393877924/5584059449
36/91, -2667691620/6240321451
36/95, -3278544804/7737809375
36/97, -3617367588/8587340257
36/101, -4366367460/10510100501
36/103, -4778410788/11592740743
36/107, -5682353508/14025517307
36/109, -6176202084/15386239549
36/113, -7252630308/18424351793
36/115, -7837242084/20113571875
36/119, -9104444964/23863536599
36/121, -9789151140/25937424601
36/125, -11266164324/30517578125
36/127, -12060669348/33038369407
36/131, -13767274980/38579489651
36/133, -14681656548/41615795893
36/137, -16638383268/48261724457
36/139, -17683092324/51888844699
36/143, -19911215268/59797108943
36/145, -21097076004/64097340625
36/149, -23618616804/73439775749
37/38, 1609907/79235168
37/39, 2647054/90224199
37/40, 3044397/102400000
37/41, 2734004/115856201
37/42, 1647055/130691232
37/43, -286158/147008443
37/44, -3136231/164916224
37/45, -6974648/184528125
37/46, -11873781/205962976
37/47, -17906890/229345007
37/48, -25148123/254803968
37/49, -33672516/282475249
37/50, -43555993/312500000
37/51, -54875366/345025251
37/52, -67708335/380204032
37/53, -82133488/418195493
37/54, -98230301/459165024
37/55, -116079138/503284375
37/56, -135761251/550731776
37/57, -157358780/601692057
37/58, -180954753/656356768
37/59, -206633086/714924299
37/60, -234478583/777600000
37/61, -264576936/844596301
37/62, -297014725/916132832
37/63, -331879418/992436543
37/64, -369259371/1073741824
37/65, -409243828/1160290625
37/66, -451922921/1252332576
37/67, -497387670/1350125107
37/68, -545729983/1453933568
37/69, -597042656/1564031349
37/70, -651419373/1680700000
37/71, -708954706/1804229351
37/72, -769744115/1934917632
37/73, -833883948/2073071593
37/75, -972604718/2373046875
37/76, -1047382791/2535525376
37/77, -1125905560/2706784157
37/78, -1208273813/2887174368
37/79, -1294589226/3077056399
37/80, -1384954363/3276800000
37/81, -1479472676/3486784401
37/82, -1578248505/3707398432
37/83, -1681387078/3939040643
37/84, -1788994511/4182119424
37/85, -1901177808/4437053125
37/86, -2018044861/4704270176
37/87, -2139704450/4984209207
37/88, -2266266243/5277319168
37/89, -2397840796/5584059449
37/90, -2534539553/5904900000
37/91, -2676474846/6240321451
37/92, -2823759895/6590815232
37/93, -2976508808/6956883693
37/94, -3134836581/7339040224
37/95, -3298859098/7737809375
37/96, -3468693131/8153726976
37/97, -3644456340/8587340257
37/98, -3826267273/9039207968
37/99, -4014245366/9509900499
37/100, -4208510943/10000000000
37/101, -4409185216/10510100501
37/102, -4616390285/11040808032
37/103, -4830249138/11592740743
37/104, -5050885651/12166529024
37/105, -5278424588/12762815625
37/106, -5512991601/13382255776
37/107, -5754713230/14025517307
37/108, -6003716903/14693280768
37/109, -6260130936/15386239549
37/110, -6524084533/16105100000
37/112, -7075131675/17623416832
37/113, -7362488068/18424351793
37/114, -7657909721/19254145824
37/115, -7961530278/20113571875
37/116, -8273484271/21003416576
37/117, -8593907120/21924480357
37/118, -8922935133/22877577568
37/119, -9260705506/23863536599
37/120, -9607356323/24883200000
37/121, -9963026556/25937424601
37/122, -10327856065/27027081632
37/123, -10701985598/28153056843
37/124, -11085556791/29316250624
37/125, -11478712168/30517578125
37/126, -11881595141/31757969376
37/127, -12294350010/33038369407
37/128, -12717121963/34359738368
37/129, -13150057076/35723051649
37/130, -13593302313/37129300000
37/131, -14047005526/38579489651
37/132, -14511315455/40074642432
37/133, -14986381728/41615795893
37/134, -15472354861/43204003424
37/135, -15969386258/44840334375
37/136, -16477628211/46525874176
37/137, -16997233900/48261724457
37/138, -17528357393/50049003168
37/139, -18071153646/51888844699
37/140, -18625778503/53782400000
37/141, -19192388696/55730836701
37/142, -19771141845/57735339232
37/143, -20362196458/59797108943
37/144, -20965711931/61917364224
37/145, -21581848548/64097340625
37/146, -22210767481/66338290976
37/147, -22852630790/68641485507
37/149, -24175843216/73439775749
38/39, 1799186/90224199
38/41, 3471186/115856201
38/43, 2098930/147008443
38/45, -2901262/184528125
38/47, -12127662/229345007
38/49, -26193134/282475249
38/51, -45725134/345025251
38/53, -71365710/418195493
38/55, -103771502/503284375
38/59, -191578254/714924299
38/61, -248365454/844596301
38/63, -314690350/992436543
38/65, -391282542/1160290625
38/67, -478886222/1350125107
38/69, -578260174/1564031349
38/71, -690177774/1804229351
38/73, -815426990/2073071593
38/75, -954810382/2373046875
38/77, -1109145102/2706784157
38/79, -1279262894/3077056399
38/81, -1466010094/3486784401
38/83, -1670247630/3939040643
38/85, -1892851022/4437053125
38/87, -2134710382/4984209207
38/89, -2396730414/5584059449
38/91, -2679830414/6240321451
38/93, -2984944270/6956883693
38/97, -3665022062/8587340257
38/99, -4041926734/9509900499
38/101, -4444726734/10510100501
38/103, -4874428910/11592740743
38/105, -5332054702/12762815625
38/107, -5818640142/14025517307
38/109, -6335235854/15386239549
38/111, -6882907054/16850581551
38/113, -7462733550/18424351793
38/115, -8075809742/20113571875
38/117, -8723244622/21924480357
38/119, -9406161774/23863536599
38/121, -10125699374/25937424601
38/123, -10883010190/28153056843
38/125, -11679261582/30517578125
38/127, -12515635502/33038369407
38/129, -13393328494/35723051649
38/131, -14313551694/38579489651
38/135, -16286506222/44840334375
38/137, -17341732782/48261724457
38/139, -18444480014/51888844699
38/141, -19596032014/55730836701
38/143, -20797687470/59797108943
38/145, -22050759662/64097340625
38/147, -23356576462/68641485507
38/149, -24716480334/73439775749
39/40, 2004639/102400000
39/41, 3342534/115856201
39/43, 3719508/147008443
39/44, 2606955/164916224
39/46, -2606331/205962976
39/47, -6864312/229345007
39/49, -19083090/282475249
39/50, -27206751/312500000
39/53, -60631662/418195493
39/55, -91309296/503284375
39/56, -109426161/550731776
39/58, -151658247/656356768
39/59, -175953180/714924299
39/61, -231357126/844596301
39/62, -262651467/916132832
39/64, -332895225/1073741824
39/67, -458837652/1350125107
39/68, -506695917/1453933568
39/70, -611825331/1680700000
39/71, -669298656/1804229351
39/73, -794575002/2073071593
39/74, -862585815/2219006624
39/76, -1009879221/2535525376
39/77, -1089375222/2706784157
39/79, -1260606360/3077056399
39/80, -1352560521/3276800000
39/82, -1549700607/3707398432
39/83, -1655111172/3939040643
39/85, -1880181966/4437053125
39/86, -2000072451/4704270176
39/88, -2255146257/5277319168
39/89, -2390565450/5584059449
39/92, -2829787077/6590815232
39/94, -3151285995/7339040224
39/95, -3321010056/7737809375
39/97, -3679032162/8587340257
39/98, -3867582927/9039207968
39/100, -4264402701/10000000000
39/101, -4472930046/10510100501
39/103, -4910872512/11592740743
39/106, -5621992311/13382255776
39/107, -5874023532/14025517307
39/109, -6401388630/15386239549
39/110, -6676997691/16105100000
39/112, -7252763817/17623416832
39/113, -7553201682/18424351793
39/115, -8179896036/20113571875
39/116, -8506438941/21003416576
39/118, -9186639267/22877577568
39/119, -9540588720/23863536599
39/121, -10276923306/25937424601
39/122, -10659606087/27027081632
39/124, -11454753765/29316250624
39/125, -11867521926/30517578125
39/127, -12724212072/33038369407
39/128, -13168442937/34359738368
39/131, -14566551636/38579489651
39/133, -15554717022/41615795893
39/134, -16066106355/43204003424
39/136, -17124305601/46525874176
39/137, -17671441242/48261724457
39/139, -18802605900/51888844699
39/140, -19386966261/53782400000
39/142, -20594078427/57735339232
39/145, -22503259506/64097340625
39/146, -23166605631/66338290976
39/148, -24534761277/71008211968
39/149, -25239918990/73439775749
40/41, 2227160/115856201
40/43, 4451160/147008443
40/47, -2246440/229345007
40/49, -12473640/282475249
40/51, -28182440/345025251
40/53, -50064040/418195493
40/57, -115187240/601692057
40/59, -159888040/714924299
40/61, -213680040/844596301
40/63, -277331240/992436543
40/67, -437360040/1350125107
40/69, -535350440/1564031349
40/71, -646425640/1804229351
40/73, -771430440/2073071593
40/77, -1066684840/2706784157
40/79, -1238700840/3077056399
40/81, -1428179240/3486784401
40/83, -1636041640/3939040643
40/87, -2110681640/4984209207
40/89, -2379379240/5584059449
40/91, -2670300840/6240321451
40/93, -2984444840/6956883693
40/97, -3686470440/8587340257
40/99, -4076425640/9509900499
40/101, -4493750440/10510100501
40/103, -4939520040/11592740743
40/107, -5920771240/14025517307
40/109, -6458480040/15386239549
40/111, -7029088040/16850581551
40/113, -7633747240/18424351793
40/117, -8949904040/21924480357
40/119, -9663782440/23863536599
40/121, -10416473640/25937424601
40/123, -11209206440/28153056843
40/127, -12919788840/33038369407
40/129, -13840172840/35723051649
40/131, -14805667240/38579489651
40/133, -15817577640/41615795893
40/137, -17985945640/48261724457
40/139, -19145091240/51888844699
40/141, -20356028840/55730836701
40/143, -21620140840/59797108943
40/147, -24313494440/68641485507
40/149, -25745577640/73439775749
41/42, 2467667/130691232
41/43, 4164862/147008443
41/44, 5009421/164916224
41/45, 4918196/184528125
41/46, 3807055/205962976
41/47, 1590882/229345007
41/48, -1816423/254803968
41/49, -6501944/282475249
41/50, -12553749/312500000
41/51, -20060890/345025251
41/52, -29113403/380204032
41/53, -39802308/418195493
41/54, -52219609/459165024
41/55, -66458294/503284375
41/56, -82612335/550731776
41/57, -100776688/601692057
41/58, -121047293/656356768
41/59, -143521074/714924299
41/60, -168295939/777600000
41/61, -195470780/844596301
41/62, -225145473/916132832
41/63, -257420878/992436543
41/64, -292398839/1073741824
41/65, -330182184/1160290625
41/66, -370874725/1252332576
41/67, -414581258/1350125107
41/68, -461407563/1453933568
41/69, -511460404/1564031349
41/70, -564847529/1680700000
41/71, -621677670/1804229351
41/72, -682060543/1934917632
41/73, -746106848/2073071593
41/74, -813928269/2219006624
41/75, -885637474/2373046875
